Flow Duration,Total Fwd Packets,Total Backward Packets,Total Length of Fwd Packets,Total Length of Bwd Packets,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Flow Bytes/s,Flow Packets/s,Init_Win_bytes_forward,Init_Win_bytes_backward,act_data_pkt_fwd,min_seg_size_forward,Active Mean,Idle Mean,Attack_Label
1349224,33,22,2048,1552,1335.856227191583,212.29596364499645,779.0917236292986,1352.2931626583531,18.779267899679525,949.4507299714174,6488.2587650061405,821.671264368016,29200,8192,4,25,10283.741496935494,120234.18572136504,0
1706738,38,13,1251,2120,904.7968046275581,257.94882692147536,790.6959474573863,476.2889698490541,467.8919095753627,82.49918923446157,583.9622405915391,565.9337486920473,8192,29200,4,31,11610.691985488409,103662.92798841497,0
1057731,41,26,2075,156,799.7779854264475,86.1680402158146,710.9435461579327,865.5013794182786,293.47405405394295,603.8692934234966,2180.1649853193862,300.52954971714695,65535,8192,6,15,52810.71259750552,33713.02612268891,0
1516448,8,28,2769,734,51.483166381253575,331.79021991993835,261.67565077602137,756.1253593640691,149.77334260292199,531.2335420549589,9614.70884524749,295.1260440060771,29200,8192,3,27,62011.40121686253,25871.84565432996,1
826816,11,38,3778,2179,377.518105798719,426.41683168712757,863.4632449818291,739.4457502791325,75.41841881592137,521.0707669564708,5343.644288593793,361.1375171057245,29200,8192,3,16,40374.079650148655,112798.15668832263,0
375705,22,38,1828,1427,694.8259800820604,129.71181388666338,894.5090307225024,689.5970452806469,414.9320595848766,874.4276945089982,3783.5360326191203,622.6932426199755,8192,29200,0,11,28866.68276681662,9784.309594999895,0
1621118,24,0,548,558,946.4708111245161,246.26559869008148,202.21116965236357,316.3879185430991,418.42357702934186,213.4830859885316,7620.38463389075,230.81173135994914,65535,0,5,22,80931.73756255573,174747.06059068782,0
1857926,41,16,2057,2154,840.3052316444318,487.78813718143,139.15108018587998,1136.0077845136652,407.43947609713524,50.365541597957744,5245.189426558096,920.3335616722675,8192,0,3,32,6828.5983726420145,161416.5839605241,1
1659845,17,40,2669,2312,1116.527624625719,167.28762853481308,975.8489189032209,682.4906887815401,322.89626329142635,675.5487925578506,131.6277143189759,574.9125841779004,8192,8192,9,17,28029.18611327917,157073.99434221786,0
555594,12,29,1696,154,426.8527270216909,297.92812611695683,869.6407240138642,1438.1892497538825,183.64167840834608,351.70588949462035,7362.375967151179,920.0157769960068,8192,8192,9,21,3911.557880397076,3199.4294081482135,0
148718,46,12,676,996,851.7793854021851,46.00765439992194,894.3037857378472,398.6045565172367,152.73107210534823,27.414017050399345,7322.175600528613,46.4043585791547,65535,0,4,10,1389.0134966268008,9528.188682547589,1
1358563,32,20,185,2294,141.33194265228028,303.4014862372421,887.5126207781512,1027.2883210442913,5.268830288966923,258.86026721750966,1651.487121099744,342.61137046147337,29200,8192,8,18,35337.988693220126,109967.82423014572,0
646263,15,18,868,530,626.3616301389784,45.72625487900434,546.2699557933911,1411.6684486622717,416.97017178543194,316.2335064746438,9566.600884242134,22.807660687623077,8192,0,3,17,19482.366244493198,198885.13777883555,0
1408321,16,18,515,2905,1127.7396411023556,479.6584822265872,649.9377192991417,998.5529012939779,44.62891604932759,620.6699930163996,2239.0813154111434,272.2518150979698,8192,29200,0,18,26836.585483824627,68463.24019427034,0
1009239,22,24,609,1971,1043.1672716092755,358.1156633840834,549.9092236123053,1308.196632349918,315.746744022343,180.85993610877938,4577.493673821993,862.0064722685881,65535,8192,8,14,82094.71574549681,68874.96328106879,0
108512,28,21,448,2585,1486.0576783865467,394.2917342797175,60.69428569842578,1242.946630037939,252.5333984732041,418.92380447386404,1147.3596126091468,36.60971584220085,8192,8192,4,22,16298.009624922139,26855.59337239667,1
148443,20,30,2841,728,424.05777772175645,352.3480760250468,748.0480544992449,546.5753960786158,263.81799010424925,487.6506899736542,6032.823194505884,436.14709991574483,29200,0,9,23,78023.33671518009,134867.16074790029,1
1520163,33,16,182,1177,752.3020557692289,295.2747890021564,510.2787130025215,904.1846705098499,463.4297098085789,464.64501745045,3754.511200572125,117.56707047322779,8192,0,6,13,67505.06231463635,129335.33779880113,1
374616,10,22,2433,153,501.0003165232551,225.50647776166718,651.2319840423274,242.82939631891983,16.775890624349813,974.2013590001139,3531.734622097055,416.8406592603677,29200,29200,2,26,32644.55251408327,20264.48327583181,1
658409,40,31,3617,91,666.4986399481703,429.32831650077014,507.61340692577994,807.9335652164433,386.9227200897574,55.049195412393146,8269.768772209472,838.8515842643774,8192,8192,3,18,54655.61451762878,93482.45741367023,0
687976,32,9,1282,2385,1286.8556935053882,478.46099810398846,496.8932090992314,353.32873800336245,26.97414678528626,951.4585045878754,95.61712850478243,623.0710334025191,8192,0,9,39,44443.560977453875,133414.98176439485,0
1415447,33,9,91,1503,1029.471522030845,250.01905027913656,180.07121838298914,1118.167854279144,20.038649361753222,586.117841854093,7979.467708924225,736.7563453314232,8192,29200,8,29,12839.531549766536,98703.22726438541,0
376037,2,35,3536,1716,1324.8373751078968,465.83598952847575,285.92657798973744,796.8070486192656,215.47903137254957,797.7704378201399,5714.485657480786,349.104115449581,29200,0,9,24,90718.53217341757,134872.7163729511,0
1045107,33,7,674,2497,313.2315514145108,292.08312208427026,167.26416502451625,622.7287703211741,32.4745119971404,436.0886918359147,9860.985134801991,944.3976950101414,8192,0,0,29,56961.79675857601,163254.07948629797,0
808364,33,19,3913,2016,1311.3080655837425,269.65370926132016,203.70963266908902,410.5076732887966,394.7828316951631,459.2995024444106,5894.43220604249,709.2620937795001,8192,29200,4,13,88024.0045795455,137163.0866243535,0
118796,41,31,3600,2857,99.04578852579279,227.78688374472299,973.2476066161018,1498.0607379435173,265.25198373052024,880.5332340256654,553.7913414795792,421.7988192845309,8192,29200,7,11,82382.65118132903,123222.84716610477,1
1341575,13,49,3886,786,1334.012927851357,105.43459300352981,161.58231131447644,116.84867611854969,15.490352547227447,896.9751513289831,506.4532644372632,426.4648002270549,29200,29200,9,37,7977.592530942324,170718.05138889863,0
1242082,30,13,288,272,500.3199313964846,2.8561107482115355,276.57772006215555,74.90541405290583,21.209842554477838,246.30199261698465,8831.529863718319,918.6841779432976,8192,29200,6,36,20727.066601845247,180117.71357395762,1
991198,33,49,1796,2027,478.73557378695904,121.51160720117457,594.6837611611991,333.7135267358582,306.7215963400002,207.249459798772,8412.141455110532,576.4046934353918,65535,29200,3,22,14526.11143748308,77777.28743516083,0
699376,13,27,2482,2635,773.0119792810092,255.35186263017903,614.0767904742754,1456.8979633554513,403.24979701154405,501.2728221312516,3458.9007558202325,706.3792099030417,29200,29200,6,13,83077.95327869187,34649.97754477719,0
270544,26,45,1288,176,1411.6283797076153,190.6000161776165,162.43438844639078,1469.0648707967769,219.46196610611202,901.2742568564147,6180.324841811372,417.03522451317076,65535,8192,0,27,86244.66264552023,163572.0808016101,1
381002,22,23,1035,2878,81.194233375294,224.79412877331427,795.7802515273602,985.8423248104825,277.7357550962766,329.1315424721145,4895.913570556003,223.69276476471413,8192,29200,5,33,52797.150980836595,42750.62145989663,1
699002,39,14,2742,642,534.8241528554105,490.34346156246073,787.3508392336968,1321.358934137543,400.1148975709009,655.49446918574,9671.640551360522,723.5592919944186,29200,8192,8,25,10417.807250800692,185790.13394981713,0
1589015,2,21,1103,1898,1286.2922631381703,175.78591296399446,244.94452716185216,328.8029789527851,305.64258084686776,711.0701708631951,9499.609008768915,607.8237721413878,29200,0,2,32,13561.661854301621,4575.58904438069,0
591978,38,29,25,566,600.1211713788455,226.63928674069385,295.7796396487058,1458.342720323169,113.15535859175091,780.8879182452142,9838.390085407746,501.34288042477937,8192,0,3,36,81354.88124382673,184254.23652386072,0
1578363,39,3,3800,665,306.74377741962985,67.62426012505696,938.607986804902,222.74942670795133,306.9129609088698,568.2852133417537,8664.487806342642,624.0209399944638,65535,29200,7,19,92919.01365293302,117836.59852241255,1
1580159,26,12,1001,1331,642.9433301838036,24.930908486056833,827.4147315196833,160.67653039067082,314.51145007354154,408.4306264961799,9095.515907751012,208.28558606423366,29200,0,4,11,19947.56851106567,154948.42330257627,0
908317,46,22,2637,2915,584.4732272225873,387.9293477816548,700.8190627318986,177.1951934784366,367.31938345968223,967.3458289109832,2172.787787671364,793.9387065319563,29200,29200,4,23,1113.7576472173062,79698.5174128809,0
389215,15,7,3908,1798,1373.9701401853881,285.7709043609173,91.41088929549453,863.9606056761214,310.81621959084384,615.2174457698242,8310.067889897746,948.1628050203058,29200,29200,0,11,33095.29051507779,198343.25838177602,0
322184,34,17,426,1069,1145.2822198572146,380.5916982159036,424.08144009355,1173.651857069898,484.65182309856095,731.2795595169381,7088.571132042747,891.1031441677028,29200,8192,5,27,3049.938964788135,45510.28551325809,0
1848191,42,11,3308,2349,762.6221780585695,75.78153664438926,563.7088533560587,556.3340950332033,99.44686604981717,351.53301723891957,9627.865088280701,321.4357453070171,29200,0,1,10,82797.4916078038,52868.73252763495,0
1472091,44,30,1973,2915,1482.672144415141,286.34255682016277,195.53717510393915,1467.0650218013286,475.59424910397104,673.2496891930493,5712.618284426194,406.0057732820759,8192,29200,0,22,49151.22572262516,10286.488807494587,1
669234,49,13,2093,2959,703.2635216011257,127.5675946963464,453.7443162871423,657.2860057963109,269.6314056846581,265.2196855424846,851.6716671055635,808.4022997975612,29200,0,5,15,64186.077876301984,188094.67261228766,1
379480,40,33,3906,407,96.77436792221009,114.80284663310994,605.0156187138031,234.16834065209227,336.3061141069611,252.6459483533498,5973.988911871529,595.1171308246038,65535,8192,4,31,41148.487613654215,91205.86071973522,1
33711,11,17,3096,1212,400.7887395043275,6.751481012439643,334.10291331424526,704.2904547973437,50.631337128642734,717.5749797913321,6865.809280212878,547.9144436766492,29200,0,4,26,34550.75470124819,134970.48294386984,0
792971,3,33,1005,2869,659.7450155267758,66.04002106096688,783.1353707609823,1021.7653764794354,190.9073947476754,526.1807889003057,2203.2102871242832,926.6419675334452,8192,8192,8,36,22220.041307608484,137488.14549256815,1
502157,6,10,3623,1853,243.78490997771897,155.32478763834797,842.0450858224174,1250.0164129515242,384.9201940851231,686.4438443181658,3941.133835127284,536.0249609770508,8192,8192,9,26,77053.25470381457,174900.41845653552,0
185423,9,40,409,1152,1421.8720382228241,59.32250153487858,330.3733747397301,693.5647520353234,353.7485965343962,276.74410584061076,5985.034140516799,514.9386795873099,65535,8192,9,31,69554.75844155293,132985.05012928185,0
517349,6,11,729,2608,1152.604857748482,492.94336176505783,840.2705829475326,894.4741708132595,21.02955469453968,602.7361076461631,3741.057373165055,42.01859126635965,29200,29200,2,20,36072.89844960861,112404.23646083743,0
1753290,9,48,2638,1141,409.7479286373813,155.00769161345139,112.54080044198487,408.3436211166915,273.75053748512505,449.4943132060814,3749.4771723866393,69.41695859013764,65535,29200,0,15,32111.613429918296,142063.7048382087,0
913495,39,14,1491,2511,890.2987549416946,66.03164940446176,839.3518076364297,972.4156243442159,45.05081829123631,600.9906839770726,1330.866391727974,7.420307880650179,65535,0,7,29,124.28786486790023,150194.1598006253,0
1707493,31,30,773,143,1084.9592440932622,100.34207410115091,161.22292735094044,1479.098196486012,497.932358159903,297.9709349217772,9407.46723077666,913.2442257836336,65535,29200,4,12,6355.213004547244,37185.58924969639,0
825792,32,48,2213,2489,1412.505604071129,294.26391094239676,92.09788098462879,83.08982315581285,448.750997678114,718.2964540126326,7504.943844950965,408.38666001770065,65535,29200,4,23,62325.55248926348,21933.407795350602,0
1786954,41,28,1431,486,1323.636670271362,32.957718408529466,645.3576503966011,1330.9306993507,11.519249553839941,807.8700724978709,12.43438866102009,468.5613761334125,29200,0,7,34,51460.73102354617,14969.770097112623,0
134272,12,25,2852,859,777.6364169459384,431.3546309404373,477.2179920977414,847.800929123609,429.4661398724128,267.3173091191464,7656.132840221652,845.386947592462,8192,8192,7,15,43480.32044850225,74810.69890450733,0
768836,8,17,1292,1935,1164.2324034915962,480.7883399393365,908.8116944087044,385.6270027478269,459.7953706786454,307.61435425708567,7397.949926578587,609.246310375778,8192,8192,1,26,82750.22408016585,99600.04796754905,0
987001,8,31,545,147,847.5956832031017,124.12696291302305,369.5573041299407,1432.7856679137942,177.4205630591641,664.542727021902,97.30960155522995,609.5015963905811,29200,0,2,12,50389.82044028466,123129.97965797217,1
703335,28,21,1505,1359,833.5287961678548,225.59753902683883,294.2807408032524,730.1979115577594,360.03132586883515,698.6293225605087,3696.042976137646,296.53442935481246,65535,29200,9,26,38449.358140731994,191606.903937922,0
808789,20,37,2080,1357,180.96551792390594,12.045091063719038,505.7275570827564,504.21847499334456,221.60976935768167,707.0586875534756,6067.476903255307,833.9083739245192,29200,0,9,28,16125.634752498496,66157.56404140125,0
1692985,47,16,2970,2858,197.9451104440666,320.71440213888354,461.3867239109747,280.4314661235533,327.9610098035957,685.8715197280785,4527.506518580359,165.8299760394938,65535,0,0,27,82068.80082146192,152174.81041545488,0
1127081,7,22,2451,2713,799.0050863834616,207.54910296824184,350.98376575501635,374.2337932824265,170.81838474479753,398.87963978301343,7779.861187205072,53.149592172947905,65535,29200,2,14,57624.825012118774,106271.52391897698,0
3869,11,23,575,89,410.60370201871984,135.7591745846763,696.8038857113453,1250.9450719712495,161.9570590800009,400.9051376596416,4254.58332634434,191.6033575185323,29200,0,3,24,9245.99659227573,44017.98641738337,0
782474,20,49,2954,1357,41.34498466609826,104.21171819768763,761.9662155747692,925.4709138825771,212.79251053993195,262.2694474079376,1538.6296945383704,267.73721877456467,29200,29200,6,12,64889.83979970758,123061.08582575181,0
455351,16,7,3490,198,1087.0304138113163,327.35751575172145,854.4541293398353,1370.7359730375908,73.63831156759808,165.26536289739934,9764.156242738285,282.31105785420675,65535,29200,8,32,42507.074548840996,193435.2356579407,0
1361828,4,40,38,537,58.40502906834579,208.6922984851249,973.1280386632394,355.6329937151009,415.7383432532559,695.6516056029366,2420.399927760466,670.5135986187676,65535,0,4,17,81138.62235879958,24861.65985025448,0
637584,6,5,594,300,896.9624932450413,90.6499852259261,273.9896302111794,190.4964750348632,175.00024978545667,102.25689811258971,7176.923105413323,217.8245873286435,65535,8192,0,16,91891.45969959963,101455.95290984579,0
619467,22,4,3582,723,813.3987532496984,344.8654316619252,718.9325476650619,19.070421153629106,200.67462739901674,938.4143639189138,1431.5631166407195,676.6583044949846,65535,29200,1,27,60046.5813176246,10321.670830105644,0
1139848,26,43,2818,1598,1453.5338889609286,282.97106923531015,400.3156531407878,766.7144360478308,447.1332517383702,828.4194406347368,3290.1261378393265,91.13217323379973,29200,8192,9,19,73161.28193133663,64243.259779272455,1
39467,3,28,1023,1459,731.4775776279861,429.4773554098186,680.311152231597,1497.4773262691624,248.8152832175225,858.9306825576836,4420.276084304238,147.202461097909,8192,29200,1,35,5659.08476021657,124120.53551879825,0
1859336,41,27,2486,67,104.76614020291807,59.62047353936996,481.22187344572814,1045.498250539772,272.5827007660806,907.6021264690384,1922.320045270639,508.82144849099495,8192,8192,8,32,56025.545500115724,168211.38720615092,0
1037685,42,10,3428,2506,832.0150720316279,393.0476343702836,993.8353717402523,469.50794202806765,478.29256426377214,414.5189210160077,4499.595763686095,921.8958025766426,65535,0,9,19,75533.9978355474,146065.68434521422,1
878844,14,0,2486,1537,1263.2332942179912,337.08487662181227,731.6131144328424,1316.5192887089959,443.4764651893496,848.233716116897,1571.6282299175,859.567588811114,8192,29200,6,28,49676.21494781037,92571.35564309478,0
481047,11,42,1958,397,1495.3054335793454,58.390457477220814,952.9663874299813,1174.76617632206,85.56388773533132,166.48068728873284,5590.065389858902,968.7534424428031,8192,0,1,32,59355.008950433716,181844.55142082932,0
1708923,18,18,1959,619,651.211328796718,347.71554420598864,836.6198539863739,32.96859745404349,237.13429992913441,31.42537666215332,6637.13252520194,650.4790652781709,8192,0,0,10,89894.81855810442,60542.93300475413,0
1108447,12,8,1655,1584,487.2451263201463,221.33209715103538,903.8720010517374,1227.1221160061234,485.6768174868442,787.0424807172117,624.3428402801077,675.8148664160921,8192,0,4,11,19809.957203119942,150796.68204503326,0
940903,23,26,1718,1163,1360.9134124584784,472.5474079923657,816.2750052425282,457.784868285359,186.81078281607273,84.0486815169699,8711.321210821681,625.022998931492,8192,29200,0,37,9824.65075519119,94801.8043495325,0
129391,12,33,2189,729,294.95077232342084,71.66406395833175,464.5675390721523,233.01346222956562,186.41498114958384,988.6394206526624,1851.4088504203553,622.8189228581973,8192,0,8,35,69064.3613139501,179727.15093455513,0
440430,13,43,451,555,926.9890833990606,321.77386201705326,259.27056881341554,347.2329512082411,98.32008566278802,678.0484653055404,2253.624253203238,147.12034506758465,65535,0,2,10,82284.89055224441,159486.56433075204,1
1018026,25,3,2111,1952,614.5144920296121,191.60804268601004,376.616973696017,708.1839085189572,58.04723394544348,755.9152131396844,6613.49840083063,543.7389561639286,65535,29200,1,18,85049.01885825636,180293.93226141905,1
1660280,45,35,1915,2828,71.21272378377736,478.450520624848,30.033870313550942,643.0532113313365,370.4120905872349,253.3458177150873,4687.510604344141,386.06793345172576,65535,0,5,38,64164.449709122026,42849.56978841468,0
1906279,19,17,1963,1751,527.4598267154896,165.65747274984795,528.7532357900205,440.44207606759784,385.2452038820567,677.1267399804913,4993.955991710657,442.53721577729345,29200,29200,2,38,83321.34181708033,133630.0864232416,0
1880072,46,14,1360,2941,405.19049852898513,481.13076883640827,510.0072222677046,266.6053000884787,484.53746878799694,52.78773788240763,1281.549845631327,523.6005730592374,8192,0,4,24,70066.42057232902,147692.68161632802,1
257687,36,12,2448,2657,1032.2758193757954,450.8414396992738,529.9979601821833,1145.7238765668321,386.9356872417761,839.4474627243649,8057.358218764082,128.39617180225162,8192,8192,9,27,8737.691590679075,148482.85305651874,0
1775027,45,18,164,2795,1423.697841560958,135.9212344200175,974.2909127223433,1485.2635777650264,122.43289452276575,177.92785210125672,6170.5424610421,359.48773385211985,29200,0,7,27,76204.3507884988,100800.09009346752,0
108450,8,48,3418,2329,409.39030919417024,401.9673466363874,912.3394634202909,1168.9094548253388,21.01817256596921,700.3844861654328,1353.8204330945603,63.449560876603584,8192,8192,9,31,17935.968955032968,2250.104469590508,0
172890,29,5,2430,2708,1219.0842493360058,497.8064966999495,170.09565054680692,450.94608183059637,492.73325480046043,232.23569622040105,3739.99367025596,979.668130422399,65535,29200,1,16,23660.934259097277,52286.15677381498,0
439741,32,47,1093,2971,92.48612723823018,127.07883808346989,375.1936963403303,374.76535250407875,170.88489707625928,77.7686377317823,8104.099327350302,118.52802882012614,65535,8192,4,23,39465.06269986648,64660.17500087622,0
282974,44,11,1108,995,811.8003049593216,218.9518074923365,429.7166176686293,334.32215533824797,156.67379967377795,486.67874176390035,5683.550459866206,258.5247385449545,29200,29200,7,38,31456.70663263369,170407.3234563523,0
1984509,18,36,2422,1959,115.11959492774292,260.5701875468131,366.9275886731313,213.67566098866405,453.07164966494184,177.59334817006155,1086.4877913293046,891.2929267033973,65535,0,0,27,32165.173830291205,168177.16342084407,0
1449685,6,16,819,1601,1401.7091567846526,148.1706367661283,800.5110039678739,831.4825190415288,292.9648493739481,732.1495484432843,3727.7704578928674,482.71004623914183,29200,8192,9,39,16925.952420404577,20936.020807556655,1
117381,18,22,3255,2793,1151.8634080305114,8.61715498336885,528.7972931689111,912.0465542104828,108.22071575071814,245.19018494965002,2426.943984557346,135.6372015206303,65535,0,9,29,29387.104710954438,189967.1763542515,0
1522701,19,25,3232,1480,990.3453676948426,110.8444928545658,576.3788188019088,1061.1989643880745,444.65902511540355,349.04783067347057,5174.655536537263,384.2305380393489,8192,8192,3,28,1966.2589975881772,36491.497330298196,0
1621197,22,28,2893,2134,1237.6056086207498,141.68650528653748,854.4834233980463,1023.5179226911653,496.6870666723169,571.7648587518282,8433.611288719896,115.86799419138583,65535,29200,4,38,47291.0946688326,82871.89026018423,0
135508,37,32,1171,1102,974.804495399543,222.3562509577754,807.868871881205,445.5766338122399,44.25260201426453,292.11859480153845,4362.671348044198,200.21599708450177,29200,29200,9,14,76859.09587698067,43031.393222151084,0
1779226,32,26,2465,2838,1453.7271517896938,86.38013672828754,140.8894075920967,502.1633980413014,431.26356252294113,384.20823504786205,4333.4203036832305,52.02984694984502,8192,29200,2,18,86224.73692248396,172066.49376587148,0
1912221,41,24,1976,2351,1073.7973423185097,436.75392398914465,716.7754382427979,1025.4566578090835,195.8673331445126,817.4655533299829,9053.50902327037,438.2274945490999,29200,29200,1,27,82042.85589594384,149880.40637186237,0
1448687,3,9,2947,1403,1387.7413282775476,352.7506552329367,441.0817676130152,530.6769847676062,262.51215080684545,187.41775106541544,5761.854125072724,806.6361217252597,8192,0,2,22,41645.77189951132,70705.76137756079,1
1200386,28,46,482,2177,780.5265190958506,43.51503830227133,301.70241403187543,326.80855253277645,457.49317190672537,91.37957358711434,5661.910873974069,585.9691786998956,8192,0,4,14,73042.64811638562,136375.72520521109,0
1342466,10,22,1794,2643,184.42597534297536,325.3961331188258,59.518632693164484,567.760869008142,486.71621869178347,335.0742072816891,2619.098918753894,606.3453054846117,65535,0,6,33,28789.077409521247,36873.37683430847,0
1623241,35,20,2065,1299,796.9848049202955,327.1745817264046,492.37706474199643,415.4053947911867,131.8197912939909,430.13299934373936,6077.227478371263,200.58403008324032,65535,0,1,31,5556.247271761794,76459.41847520032,1
841477,29,20,3927,1722,199.04051381400902,478.1543656481702,361.88231391728607,141.58595461568092,107.21253470899698,547.232689315202,5759.104674173964,343.8938432523665,8192,0,6,29,67597.15253912666,75421.51766762164,0
361032,15,42,827,2605,892.8152839728435,2.5074148067244626,258.9979092796368,1246.9069643922137,41.177762737164414,378.69945921325694,3968.51470341864,845.242103840832,65535,29200,5,24,64879.6164736406,47587.33634427956,0
1047811,33,12,206,898,728.9146601862178,124.71829245309779,697.7250123009879,1281.1359698439842,281.33712847840684,792.0125832205771,9906.955658991805,87.85618432651454,65535,0,6,35,80162.93954628755,175262.40991657652,0
1419175,7,36,1763,1206,937.6373427708447,463.96794820828245,771.7905334424312,337.4279472486504,7.788593329883468,48.92629279178853,8818.909649480867,857.9306536685338,29200,0,6,33,61610.620670287986,135769.14709582523,1
1710536,12,32,751,1535,24.970001771699074,466.13482378374323,252.34162383913056,106.51057729255061,206.53725050735835,437.44986281657236,7495.862900768156,483.6900262647856,65535,0,8,28,15689.16249739164,55987.86211275986,0
1799596,49,23,1955,77,300.3123325664925,360.57262326594804,58.95296231255379,1110.8528816532576,37.61862430935227,388.43335550984057,5373.455884130005,837.1474313251173,8192,29200,6,29,85316.23920501981,48424.152125807464,0
880611,30,43,1233,2831,742.0823435490751,383.11589720272246,850.2651735595826,325.1776525364864,203.20766568173767,651.1027058987904,4620.598018946303,318.0064193944003,65535,29200,5,20,62725.278801870074,3590.6941998478105,0
1221412,21,10,1431,2721,1426.250306767811,46.64999600689391,19.860143792260285,596.2188792609218,20.926162443539024,966.6134893784221,1848.9739522319937,338.8429515830208,8192,29200,9,18,80760.9699035004,69316.45075847092,0
730903,31,16,448,1532,581.577470129186,257.4240415543386,937.7413689822573,105.56152583370105,417.7734130437757,515.2716525625735,3057.374740146237,751.6048683231428,8192,29200,7,30,77410.71203760408,105354.25666306364,0
46714,24,3,2925,237,642.3143188199157,116.5599126532107,631.3436752428788,347.1416812900684,105.65975797534438,987.0080784723033,7739.607998232102,784.9961733922202,29200,0,6,31,29786.44872250884,55542.18838167528,0
975339,20,46,1327,1157,1074.897172619867,91.42780376319502,328.6281688493071,1191.4243947111572,164.82604646859807,309.22690096406546,4537.489539375514,229.64467799014676,8192,0,5,37,7455.297485205237,140091.655285954,0
1676810,37,24,3955,1996,909.6512083563159,405.3413462625429,254.01313048096884,1208.5507059036509,435.15395030658954,40.559451217036404,8822.695165695013,972.8713248219055,8192,8192,3,25,17650.440908958488,82349.90580225326,0
1945624,4,29,2304,1215,455.39996364651654,68.38403020359317,18.91560762183049,318.5563890826885,373.38676460477035,174.00653580164862,1479.1113634552878,84.49010424482894,29200,0,6,20,9286.233431325076,63263.56740213357,0
631271,28,8,1237,277,622.1164293954674,234.85716686119622,243.11670284076837,510.5116292089674,110.30014245938717,401.17363592682165,5083.470960136365,68.50296310213089,8192,29200,7,11,24341.243208013642,187811.53175806624,0
1516536,44,20,1330,523,334.37270029727637,469.3505415534305,146.3510185019697,210.0152444496779,36.87780991009053,323.17057009666667,6469.656840213087,595.5042152861027,29200,29200,7,34,45953.2273025993,52560.17545762781,0
1761427,20,19,790,179,1449.3719741040106,93.73019572710594,616.0445585159142,120.51721912453435,358.1212146508144,106.0835896735439,5168.48456307926,722.7407677716214,8192,0,3,17,90681.06049812828,79651.52401933126,0
125123,24,18,777,122,204.64522852046602,489.0187184453791,174.88013270786328,1488.33585452813,195.96057279336657,438.3335066138097,8892.26891584987,960.8861292249738,65535,8192,9,32,87201.87559206346,76458.15770415438,0
937093,49,18,155,1269,564.036809003965,497.14970489476843,533.3435391612531,986.8349873548104,383.2739195599924,344.73461394296714,9895.632818291399,404.94578079886156,29200,29200,8,34,71859.9815095728,48239.66913424966,0
1355204,32,11,811,1757,48.50006860781667,278.25296018651903,594.2152581210261,817.7237987054949,223.20209141523,131.39302825286407,1158.3465834136975,25.291408989633112,29200,8192,2,30,2411.2359547825977,43495.34796208334,0
1132565,41,36,3874,1094,340.45144298098415,85.9012273484018,305.06128136344535,1150.5927656038964,173.65520407316592,303.15595930578985,1299.54904076921,602.896339446407,8192,29200,8,14,34138.92013205535,60476.00376268072,1
1347932,36,41,190,479,1172.9019961864308,158.73633908250693,44.71429952853152,1261.714967934709,226.15149869798586,887.5716948018365,1303.2411356012108,289.69602059877184,29200,29200,2,20,68234.84264845197,172847.23398623618,0
830957,34,16,2226,1797,309.7510961104304,212.82192350559103,46.88134180805414,1212.005004386644,374.5309338496677,309.02837683444676,6811.770960705276,432.94712119540225,8192,0,6,20,12902.889683906837,153416.5774458581,0
179274,36,36,2268,2131,129.29446976815876,155.35278795475324,36.08385887197843,34.643779441916145,451.2079229836467,716.8158690096311,3726.760954958379,488.46948224993525,29200,29200,3,18,80108.78500159086,136199.90283201044,0
688995,2,47,3578,2612,716.9352379683397,141.03715435838137,741.7334204651808,288.34376830384275,25.833831097699193,615.926608861178,7333.14661265906,64.51261073803383,29200,8192,4,20,91457.36799875936,91420.59852849868,0
1374928,15,38,1600,2666,24.85415975443256,486.1426248989624,324.82960776615516,985.8089001555683,262.5316590722506,432.90935078428805,4054.714728869787,485.9817845641028,65535,8192,2,14,35410.444663782546,101550.79692652069,1
1869836,34,27,981,2404,136.30157009523643,77.52904888045707,798.337184107987,569.8814282279047,17.38487911285492,246.63538043563247,6276.067213320636,426.31966680431475,8192,0,1,18,70584.30618638334,53427.76909869207,0
412927,36,40,3867,815,1213.362545648833,366.9306264497143,437.4154956044207,1473.8991500810494,234.736362967155,375.32455235248597,7698.5800567889355,712.5442652865933,65535,29200,7,10,14820.413266871336,14863.182767183525,0
790852,6,34,2650,2694,1159.4952838408135,1.2047344301482608,458.4681198216642,1001.4531410309985,442.7561317193533,596.1861413363323,5482.159106549206,645.6659112123447,29200,8192,6,35,69081.6449113027,66208.11134409645,0
1932760,39,46,3595,442,1373.5568424032951,298.49515203178606,517.7537764844781,1435.2578740065178,181.43354294373452,357.2456826018614,5395.0359045000605,185.21571815056103,8192,0,6,19,2145.5412287043287,99116.75119847323,0
132373,42,47,895,2570,1283.2279995070169,458.05555897307215,715.9011418113529,310.15525765223276,466.292760119241,222.74746923848951,882.3432528563446,206.13891821039698,65535,8192,7,36,15077.150681110097,11462.60930386649,0
1488028,12,17,2438,142,1027.931589227329,144.67911295251628,280.76783717141,1297.2959718913844,315.67362735365407,125.29812140271578,4107.817429094348,251.00617877437327,29200,0,0,17,70988.14466086701,17646.66041142129,0
